A_STUDY,A_WAVE,A_YEAR,B_COUNTRY,B_COUNTRY_ALPHA,S025,W_WEIGHT,S018,H_URBRURAL,H_SETTLEMENT,G_TOWNSIZE,G_TOWNSIZE2,I_PSU,E_RESPINT,E1_LITERACY,F_INTPRIVACY,Q260,Q261,Q262,X003R,X003R2,Q263,Q264,Q265,Q269,Q270,Q271,Q273,Q274,Q275,Q275R,Q279,Q281,Q284,Q285,Q286,Q287P,Q288,Q288R,Q289,Q290,Q240,Q241,Q199P,Q209P,Q216P,Q57P,Q58P,Q59P,Q60P,Q61P,Q62P,Q63P,Q64P,Q65P,Q66P,Q67P,Q68P,Q69P,Q70P,Q71P,Q72P,Q73P,Q74P,Q75P,Q76P,Q77P,Q78P,Q79P,Q80P,Q81P,Q82P,Q83P,Q84P,Q85P,Q86P,Q87P,Q88P,Q89P,Q292A,Q292B,Q292C,Q292D,Q292E,Q292F,Q292G,Q292H,Q292I,Q292K,Q292O,Q292A_REVERSE_FLAG,Q292B_REVERSE_FLAG,Q292I_REVERSE_FLAG
2,7,2020,702,SGP,7022020,1.02276576,0.4970179,1,1,8,5,,1,1,2,2,1947,73,6,3,1,1,1,1,2,1,5,4,1,1,4,8,2,2,3,3,4,2,6,702003,10,5,2,1,2,1,4,4,2,1,3,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,1,1,1,2,1973,46,4,2,2,2,2,2,3,1,1,1,6,3,5,0,,2,1,4,7,2,0,702004,2,9,3,2,2,2,4,3,3,2,3,3,2,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,1,2,1960,60,5,3,2,2,2,2,5,1,3,1,4,2,3,4,2,1,3,3,5,2,7,702004,,3,2,2,2,2,3,,3,2,,,3,4,3,3,3,4,,4,3,4,3,3,3,,3,4,4,3,,,,,,,3,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,1,1,1,2,1977,43,3,2,2,,,1,4,1,1,2,6,3,1,4,2,2,1,4,7,2,0,702004,4,8,3,2,3,2,3,3,3,2,3,3,3,3,4,4,,4,4,4,3,4,3,4,,3,3,3,3,3,,,3,3,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.70375022,0.4970179,1,1,8,5,,1,1,1,2,1973,47,4,2,2,,,1,4,1,1,2,6,3,5,1,2,2,1,4,8,3,6,702003,4,4,3,1,2,2,4,3,3,2,3,3,1,3,2,2,,3,2,3,3,3,2,3,3,2,3,,,2,2,2,2,2,,2,2,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.3824538,0.4970179,1,1,8,5,,1,1,1,1,1989,31,2,2,1,1,1,1,4,2,6,0,4,2,1,5,2,1,2,2,5,2,5,702006,6,9,4,1,1,2,4,4,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,3,1,1,2,3,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,2,1,1,1,1955,65,6,3,1,2,2,1,7,1,1,5,1,1,3,4,,1,2,,,,7,702004,,6,3,1,1,1,3,2,2,2,,2,2,3,2,3,,3,3,3,2,2,2,3,3,3,2,2,2,2,2,1,1,2,2,2,,1,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.9175874,0.4970179,1,1,8,5,,1,1,1,1,1997,23,1,1,1,1,1,1,4,2,6,0,4,2,6,0,,2,1,2,5,2,7,702004,5,7,3,3,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.02863649,0.4970179,1,1,8,5,,1,1,1,2,1996,23,1,1,1,1,1,1,7,2,6,0,5,3,1,5,2,2,1,4,6,2,0,702004,,7,3,3,2,1,3,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,2,1,1,2,1943,77,6,3,2,2,2,1,2,1,6,0,1,1,4,5,2,2,2,2,,,7,702004,,9,2,1,3,1,4,2,3,1,2,2,3,3,3,3,2,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,,,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.18582833,0.4970179,1,1,8,5,,1,1,1,2,1963,56,5,3,1,1,1,1,2,1,1,7,3,2,7,5,2,2,2,2,7,2,5,702006,10,10,1,1,1,1,4,3,4,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.88799588,0.4970179,1,1,8,5,,1,1,1,1,1968,51,4,3,1,1,1,1,2,1,1,0,1,1,7,8,2,2,2,5,8,3,5,702006,10,10,2,1,1,1,4,2,2,2,3,3,4,3,3,3,3,3,3,2,2,2,3,3,2,3,4,3,3,3,3,3,3,3,2,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,2,2,1,1,1960,60,5,3,1,1,1,1,2,1,3,1,1,1,7,5,2,2,4,1,,,0,702004,5,10,2,1,3,2,4,3,3,2,3,2,3,4,3,2,3,3,3,3,3,3,,3,3,3,3,,,3,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.96282502,0.4970179,1,1,8,5,,1,1,1,1,1978,42,3,2,1,1,2,1,4,1,1,2,5,3,7,1,2,2,3,1,3,1,5,702003,6,8,4,3,2,2,4,3,3,2,3,2,2,3,1,2,1,3,2,2,2,2,2,3,2,2,3,3,3,2,2,3,1,3,2,1,2,1,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.18582833,0.4970179,1,1,8,5,,2,2,1,2,1959,61,5,3,1,1,1,1,6,1,1,1,0,1,4,8,2,2,3,1,2,1,5,702006,8,8,2,1,1,1,4,3,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,1,2,1965,55,5,3,2,,,1,4,3,5,2,2,1,2,8,2,1,1,3,5,2,7,702004,,10,3,1,3,1,3,2,2,1,2,2,2,,3,3,,3,3,3,2,3,3,3,3,3,3,,,,3,3,,4,,,4,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,2,1,2,1951,69,6,3,1,1,1,1,2,1,5,3,0,1,4,4,2,2,1,4,5,2,7,702004,7,8,1,1,1,1,4,2,3,1,2,2,1,3,3,3,,3,2,3,,,2,3,3,,3,3,3,3,,,,,,,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.09046911,0.4970179,1,1,8,5,,1,1,1,1,1984,36,3,2,1,1,2,1,4,2,6,0,6,3,2,4,2,2,4,1,3,1,7,702004,7,4,3,3,3,1,3,3,3,1,2,3,1,2,1,,2,1,2,3,2,2,2,,,2,2,3,2,,,2,2,,,,3,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.70375022,0.4970179,1,1,8,5,,1,1,2,2,1978,42,3,2,2,,,1,4,1,1,2,6,3,1,5,2,2,1,4,5,2,6,702003,10,10,4,1,1,2,4,4,3,1,4,4,,4,2,4,,4,,4,4,,4,4,4,,4,4,4,,4,2,,,,4,4,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.11087863,0.4970179,1,1,8,5,,2,1,1,2,1984,35,3,2,1,1,1,1,5,1,1,3,6,3,1,3,2,2,1,3,5,2,2,702004,6,10,1,3,2,1,3,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.11087863,0.4970179,1,1,8,5,,1,1,1,2,1990,30,2,2,2,2,2,1,2,1,2,0,6,3,1,4,2,2,1,3,7,2,0,702004,3,7,4,1,2,2,4,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,2,4,1,1,2,3,1,4,4,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,1,2,1964,55,5,3,1,1,,1,4,1,1,3,4,2,1,2,2,1,2,4,7,2,2,702004,5,4,3,2,1,1,3,3,3,2,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.09046911,0.4970179,1,1,8,5,,1,1,1,1,1989,31,2,2,1,1,1,1,6,2,1,0,6,3,1,1,2,2,1,4,8,3,2,702004,,1,3,3,3,2,4,1,3,1,1,1,,3,2,1,,3,3,3,,3,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,2,1,2,2,1970,50,4,3,1,1,1,1,5,1,6,0,3,2,1,3,2,2,2,2,6,2,2,702004,,5,2,1,2,1,4,3,3,2,2,2,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,,,2,3,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,1,1,2,1,1937,83,6,3,1,2,1,1,3,1,5,3,1,1,4,3,1,2,1,3,5,2,1,702004,,10,2,1,3,1,4,3,3,2,,2,4,4,3,3,3,3,4,4,3,3,3,3,3,4,4,4,3,3,3,3,3,4,3,3,4,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.11087863,0.4970179,1,1,8,5,,2,1,2,2,1983,37,3,2,1,1,1,1,5,1,1,3,6,3,7,4,,2,2,4,6,2,7,702004,5,5,1,2,1,1,4,3,3,1,1,2,3,3,2,2,2,3,3,2,2,2,2,3,3,2,3,3,3,2,2,,,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.88799588,0.4970179,1,1,8,5,,3,1,1,1,1945,75,6,3,1,1,2,1,3,1,1,1,2,1,1,5,2,2,1,2,6,2,5,702006,,2,1,2,3,1,4,3,4,2,,2,4,3,3,4,4,4,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,,3,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,1,2,1955,65,6,3,1,1,2,1,3,1,1,3,2,1,1,3,2,2,1,2,6,2,2,702004,,3,1,3,3,2,4,4,4,2,2,2,4,4,2,2,2,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,3,2,2,1,1949,70,6,3,1,1,2,1,2,1,1,3,4,2,4,5,2,2,2,2,3,1,7,702004,5,5,2,1,2,1,3,3,4,3,1,1,2,4,3,4,4,4,4,4,4,,3,4,4,2,4,,,3,,2,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,2,2,1969,50,4,3,1,2,2,1,3,1,3,2,3,2,1,5,2,1,2,1,4,2,2,702004,3,10,3,3,3,2,4,3,4,3,,3,2,4,3,3,,3,3,3,2,3,,,3,3,3,3,3,2,1,,,,,,3,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,1,2,1965,54,4,3,1,1,1,1,3,1,1,1,3,2,1,3,1,1,1,3,3,1,0,702004,2,8,2,2,1,1,4,2,3,1,,2,2,3,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,,,,,3,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.29003675,0.4970179,1,1,8,5,,2,1,1,1,1978,41,3,2,2,,,1,4,3,1,2,7,3,1,1,2,1,3,3,4,2,0,702004,4,8,2,2,2,1,3,2,2,2,1,2,1,,3,2,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,2,1,1,2,1951,68,6,3,1,2,2,1,1,1,3,2,1,1,5,4,2,2,2,2,4,2,2,702004,8,8,3,1,1,1,4,3,3,2,2,3,2,4,4,4,,3,3,4,3,3,4,4,4,3,4,3,3,2,2,2,3,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,1,1,1,1,1969,50,4,3,1,1,1,1,1,1,1,0,6,3,3,1,,2,1,4,6,2,2,702004,6,10,1,3,1,2,3,3,3,2,3,2,3,3,3,2,3,3,3,3,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,1,1,1,1,1954,65,6,3,1,1,1,1,3,1,1,1,5,3,4,1,2,2,1,4,5,2,7,702004,8,7,1,3,2,1,3,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,1,1,1,2,1979,41,3,2,1,1,1,1,6,3,1,2,6,3,1,4,2,2,2,4,7,2,0,702004,6,4,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,1,2,1964,56,5,3,1,1,1,1,2,1,1,0,7,3,2,1,2,2,2,2,5,2,7,702004,6,7,1,2,1,1,3,2,3,2,2,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,1,2,1964,55,5,3,1,1,1,1,2,1,1,0,4,2,1,3,2,1,2,2,3,1,2,702004,3,4,3,3,3,1,4,2,3,1,2,2,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,2,3,2,3,3,3,,,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.40253737,0.4970179,1,1,8,5,,1,1,1,1,1974,46,4,2,2,2,2,2,3,1,1,1,8,3,3,1,,2,,3,7,2,0,702001,1,8,4,3,3,1,4,3,3,2,2,2,2,2,4,2,3,2,2,2,2,2,3,3,2,1,1,3,3,3,3,3,2,2,2,2,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.18582833,0.4970179,1,1,8,5,,1,1,1,2,1970,50,4,3,1,1,1,1,2,2,6,0,3,2,7,3,1,2,1,3,1,1,5,702006,6,8,3,2,1,1,3,2,3,2,2,2,4,2,3,3,4,4,4,4,4,4,4,4,4,2,3,2,2,4,3,3,3,4,,,4,4,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,1,1,1,2,1974,46,4,2,1,1,1,1,3,1,3,2,6,3,1,2,2,1,3,2,5,2,2,702004,5,8,2,2,1,1,4,2,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,1,1,2,1,1930,90,6,3,2,2,2,1,2,1,5,3,3,2,4,1,1,2,2,2,6,2,7,702004,3,7,3,3,1,1,4,3,4,2,3,3,2,4,2,2,2,4,4,4,2,4,4,3,4,2,4,4,2,3,2,3,4,4,1,4,4,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.9175874,0.4970179,1,1,8,5,,1,1,1,1,1992,27,2,1,1,1,1,1,3,2,6,0,5,3,1,1,2,1,2,2,3,1,7,702004,4,5,3,3,2,2,3,3,3,2,2,2,2,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,3,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.88799588,0.4970179,1,1,8,5,,1,1,1,1,1961,58,5,3,1,2,2,1,4,3,1,5,3,2,2,7,2,1,3,2,4,2,5,702006,4,8,2,1,1,1,4,3,3,2,3,2,4,4,2,1,1,4,3,4,4,3,4,2,3,1,1,2,2,2,1,1,1,1,1,1,2,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,1,1,1,1,1963,57,5,3,1,1,1,1,3,2,6,0,4,2,4,5,2,2,1,3,5,2,0,702004,4,7,3,2,2,1,4,3,4,3,3,3,2,3,3,3,2,3,4,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.09046911,0.4970179,1,1,8,5,,1,1,1,1,1985,35,3,2,1,1,1,1,3,2,6,0,5,3,1,2,2,2,1,3,7,2,0,702004,4,7,2,2,2,1,4,3,3,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.40253737,0.4970179,1,1,8,5,,1,1,1,1,1976,43,3,2,1,1,1,1,5,1,2,3,5,3,1,6,2,2,3,2,6,2,5,702008,6,10,1,3,2,1,4,3,4,1,3,2,4,4,2,2,3,4,3,3,2,4,4,4,2,3,3,4,4,4,1,1,1,3,3,3,4,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.56810075,0.4970179,1,1,8,5,,1,1,1,1,1958,61,5,3,1,2,1,1,5,2,6,0,3,2,1,6,2,2,1,2,7,2,1,702008,5,5,3,2,2,2,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,3,3,3,4,4,3,4,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,1,1,1,1,1966,54,4,3,1,1,2,1,4,1,1,3,7,3,3,2,2,1,3,,5,2,2,702004,10,10,4,3,3,2,4,3,4,2,2,2,3,3,1,1,2,3,4,2,2,2,4,3,,1,2,1,1,2,,1,1,2,,2,2,1,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,1,1,1,2,1971,48,4,2,1,1,1,1,4,1,1,2,6,3,5,1,2,2,1,3,8,3,9,702004,3,2,1,2,3,1,4,3,3,2,3,3,2,2,2,2,1,2,3,3,2,3,2,3,3,2,3,2,2,2,1,1,1,2,1,2,3,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,1,1,1,1,1960,60,5,3,2,2,2,2,2,1,1,0,7,3,1,1,2,1,1,2,6,2,0,702004,5,8,2,1,2,1,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,1,1,1,1,1,1,3,1,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.02863649,0.4970179,1,1,8,5,,1,1,1,2,1995,24,1,1,1,1,2,1,4,2,6,0,6,3,1,2,2,2,3,4,7,2,1,702004,5,4,3,1,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,1,1,1,2,1974,46,4,2,1,1,2,1,4,1,4,3,5,3,2,5,2,2,2,3,5,2,2,702004,8,7,2,1,2,1,1,1,2,2,2,1,2,3,3,3,4,4,4,4,3,3,4,2,2,1,3,2,3,2,2,3,3,3,,,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,1,1,2,2,1971,49,4,2,1,1,1,1,4,1,1,2,3,2,3,4,2,2,,2,6,2,0,702004,,,2,1,1,1,3,3,3,2,2,2,2,4,2,2,3,3,4,3,3,4,3,3,3,3,4,4,4,2,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,2,1,1,2,1953,67,6,3,1,1,1,1,1,1,6,0,2,1,2,8,2,1,1,2,2,1,7,702004,3,4,2,1,2,2,4,3,3,2,3,2,3,3,2,3,2,3,3,3,2,3,2,3,2,2,2,3,3,2,2,2,2,3,,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.70375022,0.4970179,1,1,8,5,,1,1,1,2,1978,42,3,2,2,2,2,2,4,1,1,1,6,3,5,1,2,2,1,4,6,2,6,702003,5,5,3,3,1,1,3,3,3,1,3,3,2,4,2,2,3,4,3,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,1,2,2,1,1941,79,6,3,1,1,1,1,3,1,1,1,0,1,4,7,2,2,2,1,3,1,7,702004,,10,1,1,,1,4,2,3,1,,,,3,3,4,3,4,4,4,,3,3,3,4,,3,3,3,3,3,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.09046911,0.4970179,1,1,8,5,,2,1,1,1,1986,34,2,2,1,1,1,1,4,2,6,0,6,3,7,5,2,2,1,4,6,2,0,702004,,7,2,1,1,2,4,4,4,2,3,3,4,4,4,4,2,4,4,4,3,4,4,4,3,2,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,3,2,2,2,1955,65,6,3,1,1,1,1,2,1,1,2,0,1,4,4,2,2,2,3,6,2,9,702004,,,1,1,2,1,4,3,4,1,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,1,2,1968,52,4,3,1,1,1,1,4,1,1,2,3,2,1,5,2,2,1,3,7,2,7,702004,,10,1,1,1,2,4,4,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,3,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,1,1,1,1,1968,52,4,3,1,2,1,1,4,1,1,2,6,3,3,1,2,1,1,4,6,2,7,702004,5,7,2,2,1,2,4,3,4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,,2,2,2,2,2,,2,3,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.29003675,0.4970179,1,1,8,5,,2,1,1,1,1978,42,3,2,1,1,1,1,3,2,1,0,7,3,7,1,2,2,1,1,4,2,0,702004,,7,1,3,3,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.88799588,0.4970179,1,1,8,5,,1,1,2,1,1949,71,6,3,1,1,1,1,3,1,1,1,0,1,7,8,2,2,,1,1,1,5,702006,5,9,1,1,1,1,4,4,3,2,2,2,4,4,3,3,4,4,4,4,4,4,4,3,3,2,3,3,3,,3,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,1.09046911,0.4970179,1,1,8,5,,1,1,1,1,1988,32,2,2,1,1,1,1,2,2,6,0,6,3,1,2,2,1,1,4,7,2,0,702004,3,6,2,2,2,1,4,3,3,2,3,3,2,3,2,2,1,3,3,3,2,3,3,3,3,3,3,3,3,2,2,2,3,3,1,2,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.99996465,0.4970179,1,1,8,5,,3,1,2,1,1938,82,6,3,1,1,1,1,2,1,5,3,7,3,4,1,1,2,1,3,7,2,2,702004,7,8,2,1,1,1,4,3,4,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,1,1,1,2,1974,45,4,2,1,1,1,1,1,1,4,0,7,3,1,2,2,1,1,3,6,2,0,702004,5,6,3,3,1,2,4,2,3,2,3,2,2,3,3,3,2,4,3,3,2,3,2,2,2,2,3,2,3,2,2,2,2,3,2,2,3,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,1,1,1,2,1963,57,5,3,1,1,1,1,4,1,1,2,5,3,5,,1,2,1,2,4,2,2,702004,6,3,2,3,3,2,4,3,4,2,2,2,2,3,2,3,2,3,3,3,2,3,3,3,3,3,4,2,2,2,3,2,3,2,2,2,3,2,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,2,2,1,2,1942,78,6,3,2,2,2,2,3,1,1,2,0,1,5,0,,2,2,3,4,2,7,702004,,10,2,1,1,1,4,2,3,1,1,2,,4,3,3,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.86861461,0.4970179,1,1,8,5,,3,2,1,2,1939,81,6,3,2,2,2,2,4,1,1,2,0,1,4,7,2,2,2,3,5,2,7,702004,,5,1,1,1,1,4,3,3,1,,2,3,3,3,3,4,4,4,4,4,4,3,3,4,3,3,3,,,,,,,,,3,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,1,1,2,2,1974,46,4,2,1,2,1,1,2,2,6,,6,3,1,1,2,1,2,2,7,2,2,702004,,10,1,1,1,1,4,3,4,1,1,1,,4,3,3,,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.91407439,0.4970179,1,1,8,5,,2,1,1,2,1978,42,3,2,1,1,1,1,4,1,1,2,5,3,1,1,1,2,1,4,7,2,7,702004,7,8,3,3,2,2,4,3,3,2,3,3,2,4,3,3,2,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,,,,,,,,,,,,1,1,1
2,7,2020,702,SGP,7022020,0.9175874,0.4970179,1,1,8,5,,2,1,1,1,1994,26,2,1,2,2,2,1,4,2,2,0,7,3,1,1,1,2,3,4,7,2,0,702004,4,7,4,2,3,2,3,3,4,3,3,3,2,4,4,3,,4,4,4,4,4,4,4,4,3,3,4,3,4,4,2,3,4,3,2,3,2,,,,,,,,,,,,1,1,1
